mendeley_count,citeulike_count,connotea_count,blogs_count,news_count,twitter_count,wikipedia_count,facebook_count,googleplus_count,policy_count,median (12)
58,0,0,0,0,0,0,0,0,2,0
33,0,0,0,0,2,0,0,0,0,1
66,0,0,0,0,0,0,0,0,1,1
11,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,4,0,0,0,1
0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,1,0,0,0,1
102,1,0,0,0,0,0,0,0,1,0
0,0,0,0,3,0,0,0,0,0,1
27,0,0,0,0,1,0,0,0,0,1
14,0,0,1,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,1,0
39,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,3,0,0,0,0,1
14,2,1,0,0,0,0,0,0,1,0
23,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,3,0,0,0,1
24,0,0,0,0,0,0,0,0,1,1
22,0,0,0,0,0,1,0,0,0,1
5,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
6,0,0,0,0,0,0,0,0,1,0
29,0,0,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,0,1
6,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
44,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,1,0,0,0,0,1
45,0,0,0,0,1,0,0,0,0,1
99,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0
21,0,0,0,0,0,1,0,0,0,1
9,0,0,0,0,0,0,0,0,1,0
26,0,0,0,0,1,0,0,0,0,1
4,0,0,0,0,1,0,0,0,0,1
8,0,0,0,0,0,0,0,0,2,0
40,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,1
49,0,0,0,0,1,0,0,0,0,1
32,0,0,0,0,0,0,0,0,4,1
31,3,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,1
14,0,0,0,0,0,0,0,0,1,0
34,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
36,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
112,1,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,2,0,0,0,1
139,1,0,0,0,1,0,0,0,0,1
0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
128,1,0,0,0,1,0,0,0,0,1
31,1,0,0,0,0,0,0,0,1,0
205,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
8,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,2,0
2,0,0,1,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,1,0,0,0,0,1
23,0,0,0,0,0,0,0,0,2,1
31,0,0,0,0,2,0,0,0,0,1
27,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,0
20,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,2,0,0,0,1
28,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,1,0,0,0,0,0,0,1
25,0,0,0,0,0,1,0,0,0,1
57,0,0,0,0,0,0,1,0,0,1
0,0,0,1,1,0,0,0,0,0,1
103,6,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,1,1
11,0,0,0,0,1,0,0,0,0,1
7,0,0,1,0,0,0,0,0,0,0
12,0,0,1,7,0,0,0,0,0,1
7,0,0,0,0,0,0,0,0,0,1
35,0,0,0,0,1,0,0,0,0,1
5,0,0,0,0,0,0,0,0,1,0
40,0,0,0,1,0,0,0,0,1,1
126,0,0,0,0,0,0,0,0,2,1
31,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
23,0,0,0,0,0,0,0,0,1,0
44,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
75,0,0,0,0,0,1,0,0,0,1
12,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,2,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
19,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,1,0,0,0,0,0,0,1
29,0,0,0,0,1,0,0,0,0,1
11,0,0,1,0,0,0,0,0,0,1
24,1,0,0,0,0,0,0,0,1,1
14,1,1,0,0,1,0,0,0,0,1
50,0,0,0,0,0,0,0,0,2,0
11,0,0,0,0,0,1,0,0,0,1
13,0,0,0,0,0,0,0,0,1,0
79,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
30,0,0,0,0,0,0,0,0,3,1
7,0,0,0,0,2,0,0,0,0,1
50,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,2,0,0,0,1
11,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,4,1
158,0,0,0,0,1,0,0,0,0,1
6,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,1
5,0,0,0,0,0,1,0,0,0,1
20,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
41,0,0,0,0,0,0,0,0,2,1
12,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,2,0,0,0,1
0,0,0,0,0,0,2,0,0,0,1
78,0,0,0,0,0,0,0,0,1,0
37,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
39,0,0,0,0,0,0,0,0,2,0
3,0,0,0,0,2,0,0,0,0,1
97,0,0,0,0,0,1,0,0,0,1
9,0,0,0,0,0,0,0,0,1,1
21,1,0,0,0,0,0,0,0,1,0
72,0,0,0,0,0,1,0,0,1,1
19,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,1
12,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,0,1,0
109,0,0,0,0,0,0,0,0,4,0
4,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1,0,0,0,1
17,0,1,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,1,0,0,0,1
24,0,0,0,0,0,0,0,0,1,1
10,0,0,1,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0
342,3,0,0,0,0,0,0,0,1,0
20,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,0
2,0,0,0,0,0,1,0,0,0,1
18,0,0,0,0,0,0,0,0,2,1
6,0,0,0,0,0,0,0,0,1,0
117,1,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1
409,9,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
40,0,0,0,0,0,0,0,0,1,1
8,0,0,0,0,0,0,0,0,1,1
56,0,0,0,0,0,0,0,0,1,0
32,0,0,0,0,1,0,0,0,1,1
67,0,0,0,0,0,0,0,0,2,0
31,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
54,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1
6,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,1
3,0,0,0,0,0,1,0,0,0,0
15,0,0,0,0,0,1,0,0,0,1
4,0,0,0,0,0,0,0,0,1,0
35,0,0,0,0,0,0,0,0,1,1
4,0,0,0,0,0,0,0,0,2,0
24,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0
158,1,0,0,0,0,0,0,0,2,0
27,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,1
10,0,0,0,1,0,0,0,0,0,1
11,0,0,0,0,0,0,0,0,2,0
143,0,38,0,0,0,0,0,0,1,0
52,0,0,0,0,0,0,0,0,1,0
17,0,0,0,0,0,0,0,0,1,0
28,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,0,1
0,0,0,1,0,0,0,0,0,0,1
31,0,0,0,0,6,0,0,0,0,1
667,4,0,0,0,0,0,0,0,3,1
17,0,0,0,0,0,0,0,0,2,0
115,1,1,0,0,0,0,0,0,2,0
6,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
39,0,0,0,0,1,0,0,0,0,1
68,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,1,0,0,0,0,1
2,0,0,0,0,0,0,0,0,1,0
72,0,0,1,0,0,0,0,0,0,1
30,0,0,0,0,0,0,0,0,1,1
13,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
63,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,1
282,0,0,0,0,0,0,0,0,1,1
94,0,0,0,0,0,1,0,0,0,1
7,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
71,0,0,0,0,1,0,0,0,0,1
6,1,0,0,0,0,0,0,0,1,0
2,0,0,0,0,1,0,0,0,2,1
13,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,1
8,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,2,0,0,0,1
38,0,0,0,0,0,0,0,0,1,1
129,0,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,3,1
11,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
1235,0,0,0,0,0,0,0,0,3,0
63,2,1,0,0,0,0,0,0,1,1
15,4,0,0,0,0,0,1,0,0,1
39,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
33,0,0,0,0,0,0,0,0,0,1
22,0,0,0,0,1,0,0,0,0,1
20,0,0,0,0,0,1,0,0,0,1
5,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,1,0,0,1
0,0,0,4,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
38,0,0,0,0,0,0,0,0,2,1
19,0,0,0,0,0,0,0,0,3,1
6,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,1,0,0,0,1
3,0,0,0,0,1,0,0,0,0,1
18,0,0,0,0,0,0,0,0,2,0
0,0,0,0,2,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,0,1
25,2,0,0,0,0,0,0,0,1,0
16,0,0,1,0,0,0,0,0,0,0
127,0,0,0,0,1,0,0,0,0,1
20,0,0,0,0,0,0,0,0,5,0
27,0,0,1,0,0,0,0,0,0,1
9,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,2,0,0,0,1
22,2,0,0,0,0,0,0,0,6,0
135,1,0,0,1,0,0,0,0,0,1
182,1,0,0,0,0,1,0,0,1,1
13,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,1,1,0,0,0,1
26,3,0,0,0,0,0,0,0,1,0
50,0,0,0,0,0,0,1,0,0,1
4,0,0,0,0,0,0,0,0,2,1
47,0,0,0,0,1,0,0,0,0,1
5,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,1,0,0,0,0,1
23,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
3,0,0,0,0,0,0,0,0,1,0
102,1,1,0,0,0,0,1,0,0,1
27,0,0,0,0,0,0,0,0,1,0
58,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,2,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
63,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,2,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,2,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,3,0
7,0,0,0,0,0,0,0,0,1,0
22,0,0,0,1,0,0,0,0,0,1
158,0,0,0,0,0,0,0,0,1,0
60,0,0,0,0,0,0,0,0,1,1
79,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
79,0,2,0,0,1,0,0,0,0,1
21,0,0,1,1,0,0,1,0,0,1
23,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
15,0,0,0,0,1,0,0,0,1,1
19,0,0,0,0,0,0,0,0,1,0
51,1,0,0,0,1,0,0,0,0,1
6,0,0,0,0,0,0,0,0,1,0
43,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
50,0,0,0,0,0,0,0,0,1,1
43,0,0,0,0,0,0,0,0,3,1
0,0,0,0,0,0,0,0,1,0,1
3,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
19,0,0,0,0,0,0,0,0,1,1
84,0,0,0,0,0,0,0,0,4,0
39,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
21,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,2,1
53,0,0,0,0,0,0,0,0,1,1
37,0,0,0,0,0,0,1,0,0,0
72,1,0,0,0,0,0,0,0,0,1
29,0,0,0,0,0,0,0,0,1,1
43,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,1,0,1
12,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,0
56,0,0,0,0,0,1,0,0,0,1
16,1,0,0,0,0,0,0,0,3,0
48,0,0,0,0,0,1,0,0,0,1
111,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
129,0,0,0,0,0,0,0,0,2,0
53,0,0,0,0,0,0,0,0,2,0
7,0,0,0,0,0,1,0,0,0,1
6,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,1,0
39,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,1
10,0,0,0,0,0,0,0,0,1,0
62,0,0,0,0,0,0,0,0,1,1
45,0,0,0,0,1,0,0,0,0,1
49,1,0,0,0,5,0,0,0,0,1
4,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,2,0,0,0,0,1
39,0,0,0,0,2,0,0,0,0,1
48,0,49,0,0,0,0,0,0,1,0
249,2,0,0,0,0,0,0,0,1,0
32,3,0,2,0,0,0,0,0,0,1
18,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,1
4,2,0,0,0,1,0,0,0,0,1
68,0,0,0,0,0,1,0,0,0,1
12,0,0,0,0,0,1,0,0,0,1
14,0,0,0,0,0,0,0,0,2,1
26,0,0,0,0,0,2,0,0,0,1
20,0,0,0,0,0,0,0,0,2,1
26,0,0,0,0,0,0,0,0,2,0
71,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1
7,0,0,0,0,0,0,0,0,2,0
7,0,0,0,0,0,0,0,0,1,0
33,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,1,0,0,1
43,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0
253,2,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,1,0,3,1
51,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,2,0,0,0,1
9,0,0,0,0,2,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
0,0,0,1,1,0,1,0,0,0,1
12,0,0,0,0,1,0,0,0,0,1
2,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
23,0,0,0,0,0,0,0,0,1,0
7,1,0,0,0,0,0,0,0,2,0
8,0,0,0,0,0,0,0,0,1,1
19,0,0,0,0,0,0,0,0,1,0
38,0,0,0,0,0,0,0,0,4,0
102,0,0,0,0,0,2,0,0,0,1
13,0,0,0,0,0,0,0,0,1,0
58,0,0,0,0,0,0,1,0,0,1
45,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,1
19,0,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,4,0
10,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,2,0
30,0,0,0,0,1,0,0,0,0,1
14,2,0,0,0,0,0,1,0,0,1
0,0,0,0,1,0,0,0,0,0,1
49,0,0,0,0,1,0,0,0,0,1
11,0,0,0,0,1,0,0,0,0,1
8,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,0,0,1,1
15,0,0,0,0,0,0,1,0,1,1
29,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
29,0,0,0,0,1,0,0,0,4,0
0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
24,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
16,1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,1
18,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,2,0
20,0,0,0,0,0,0,0,0,3,1
3,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
8,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
22,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
2,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,4,0
1,0,0,0,0,0,0,0,0,3,1
200,0,0,0,0,0,0,0,0,2,0
44,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
57,0,0,0,0,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,1
7,0,0,0,0,0,0,0,0,1,0
20,2,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,3,1
54,0,0,0,0,0,0,0,0,2,0
27,0,0,0,0,0,1,0,0,0,1
0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,1
110,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
3,1,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,0,0,1,1
6,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,2,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
9,0,0,1,0,0,0,0,0,0,1
17,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,1,0,0,1
11,0,0,0,0,0,0,0,0,6,1
28,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,4,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1
13,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
107,0,0,0,0,0,0,0,0,2,0
8,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,4,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1
11,2,0,0,0,1,0,0,0,6,1
1,0,0,0,0,0,0,0,0,1,0
4,0,0,1,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,2,0,0,0,1
12,0,1,0,0,0,0,0,0,1,0
29,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
7,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1
19,0,0,1,0,0,0,0,0,0,1
5,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,2,0
5,0,1,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2,0,0,1
19,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,3,0
75,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
53,0,0,0,0,0,0,0,0,1,0
40,0,0,0,0,1,0,0,0,0,1
6,0,0,0,0,2,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,1
0,0,0,1,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,1,0
42,1,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,1,0,0,0,1
41,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,0,0,1,1
83,1,0,0,0,0,1,0,0,0,1
23,0,0,0,0,0,0,0,0,1,1
2,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,4,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,3,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
31,0,1,0,0,0,0,0,0,5,0
31,0,0,0,0,0,1,0,0,0,1
34,0,0,1,0,0,0,0,0,0,1
13,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,1
34,0,0,0,0,0,0,0,0,2,0
21,0,0,0,0,0,0,0,0,2,0
113,1,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,0,0,1,0
7,1,0,0,0,1,0,0,0,1,1
6,0,0,0,0,0,0,1,0,0,1
34,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,2,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
3,0,0,1,0,0,0,0,0,0,1
96,0,0,0,0,0,0,0,0,1,0
62,0,0,0,0,0,0,0,0,1,1
67,0,0,0,0,1,0,0,0,0,1
5,0,0,0,0,2,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,3,0,0,0,0,1
13,0,0,0,0,1,0,0,0,0,1
24,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1,0,0,0,1
31,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,1,1
0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,0,0,1,1
27,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
7,0,0,0,0,0,0,0,0,1,0
7,0,1,0,0,0,0,0,0,2,1
3,0,0,0,0,0,0,0,0,1,0
46,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,2,0,0,0,1
32,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
266,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
37,0,0,1,0,0,0,0,0,0,1
151,0,0,1,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,1,0
43,0,0,0,0,0,1,0,0,0,1
2,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,0,0,14,1
0,0,0,0,0,4,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,2,0,0,0,1
35,1,0,0,0,0,0,0,0,1,0
79,0,0,1,0,0,0,0,0,0,1
20,0,0,0,0,0,0,0,0,1,0
46,0,0,0,0,0,0,0,0,2,0
306,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,1,0
18,0,0,0,0,0,0,0,0,1,0
63,0,0,0,1,0,0,0,0,0,1
31,1,0,0,0,0,0,0,0,1,0
42,0,0,0,0,2,0,0,0,0,1
13,0,0,0,0,0,0,0,0,2,0
9,0,0,0,3,0,0,0,0,0,1
26,0,0,0,0,0,0,0,0,1,1
24,0,0,0,0,0,0,0,0,1,0
4,0,0,0,1,0,0,0,0,0,1
74,0,0,0,0,0,0,0,0,1,0
61,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
16,0,0,0,0,0,0,0,0,3,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,1,0,0,0,0,1
2,0,0,0,0,0,0,0,0,1,0
71,0,0,0,0,0,0,0,0,6,1
0,0,0,0,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
216,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,2,0,0,0,0,1
3,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
96,2,0,0,1,0,0,0,0,0,1
8,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
29,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
