mendeley_count,citeulike_count,connotea_count,blogs_count,news_count,twitter_count,wikipedia_count,facebook_count,googleplus_count,policy_count,median(19)
3,0,0,0,0,0,0,0,0,1,0
55,0,0,0,0,0,1,0,0,0,1
145,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,0
4,0,0,0,0,0,0,0,0,1,1
8,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
4,0,0,0,0,0,0,0,0,1,0
222,0,0,0,0,0,0,0,0,2,1
66,1,0,0,0,0,0,0,0,1,1
10,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,14,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,4,1
8,0,0,0,0,0,0,0,0,1,0
9,1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,1
3,0,0,0,0,0,0,0,0,1,0
4,0,3,0,0,0,0,0,0,1,1
11,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,1
39,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
67,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0
19,0,0,0,0,0,0,1,0,0,1
22,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,0,1,0,0,0,1
17,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,1,1
21,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
6,0,0,0,0,0,0,0,0,1,0
114,0,0,0,0,0,0,0,0,1,0
21,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,13,1
27,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,0,0,1,0
27,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,2,1
10,0,0,0,0,0,0,1,0,1,1
4,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,1
19,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,1,1
8,0,0,0,0,0,0,0,0,4,1
0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,0,0,1,1
13,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,1,0,0,0,0,1
7,0,0,0,0,0,0,0,0,3,1
23,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
46,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,3,1
5,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,2,0,0,0,1
37,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
23,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1,0,0,0,1
10,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
43,1,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,1,1
2,0,0,0,0,0,0,0,0,8,1
0,0,0,0,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,1
12,0,0,0,0,0,0,0,0,2,0
6,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
2,0,0,0,0,0,0,0,0,1,0
189,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,2,1
4,0,0,0,0,0,0,0,0,3,0
14,0,0,0,0,0,0,0,0,1,0
153,0,0,0,0,0,1,0,0,0,1
117,2,0,0,0,0,0,0,0,2,1
0,0,0,0,0,3,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
68,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,2,1
0,0,0,0,1,0,0,0,0,0,1
16,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1
6,0,0,0,0,0,0,0,0,1,0
32,0,0,0,0,0,0,0,0,3,1
97,0,0,0,0,0,1,0,0,0,1
4,1,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,1
35,0,0,0,0,1,0,0,0,0,1
3,0,0,0,0,0,0,0,0,3,1
18,0,0,0,0,0,0,0,0,2,1
1,0,0,0,0,0,0,0,0,1,1
10,0,0,0,0,0,0,0,0,1,0
118,0,1,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
6,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,1,1
11,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
13,0,0,0,0,0,0,0,0,2,1
132,0,0,0,0,1,0,0,0,2,1
119,0,0,0,0,0,2,0,0,0,1
34,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,0,1,0
67,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,0,2,0
31,0,0,1,0,0,0,0,0,2,0
20,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,1
18,0,0,0,0,0,0,0,0,1,1
123,0,32,0,0,1,0,0,0,1,1
13,0,0,0,0,0,0,0,0,2,1
2,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,1,0,0,0,0,1
87,0,0,0,0,1,0,0,0,0,1
2,0,0,0,0,0,0,0,0,1,1
61,2,0,0,0,0,0,0,0,1,0
1,0,0,0,0,3,0,0,0,0,1
4,0,0,0,0,0,0,0,0,1,0
23,0,0,0,0,0,1,0,0,0,1
19,1,0,0,0,0,0,0,0,1,0
213,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,2,0
43,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,1,0,0,0,1
58,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,1,0
28,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,3,0
12,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,1,1
4,0,0,0,0,0,0,0,0,1,0
20,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
80,0,26,0,0,0,0,0,0,1,1
17,0,0,0,0,1,0,0,0,0,1
245,0,0,0,0,0,0,0,0,1,1
14,0,0,0,1,0,0,0,0,2,1
37,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1
42,0,0,0,0,0,0,0,0,2,1
29,0,0,0,0,0,0,0,0,1,0
0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1
7,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,3,0
13,0,0,1,0,0,0,0,0,0,1
22,0,0,0,0,0,0,0,0,6,0
13,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
30,0,0,0,0,1,0,0,0,2,1
0,0,0,0,0,0,1,0,0,0,1
17,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,1
6,0,0,0,0,1,0,0,0,0,1
12,0,0,0,0,0,0,0,0,1,0
37,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
9,0,0,0,0,0,0,0,0,1,0
69,1,2,0,0,0,1,0,0,0,1
13,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
47,0,0,0,0,0,0,0,0,1,0
154,0,0,0,0,0,0,0,0,1,1
8,0,0,0,0,0,0,0,0,2,1
5,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,2,1
2,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,2,0
7,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,1
22,0,0,0,0,0,0,0,0,1,1
3,0,0,0,0,0,0,0,0,1,1
2,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1
32,2,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,0
5,0,0,0,0,0,0,0,0,4,1
0,0,0,0,0,0,0,0,0,1,0
84,0,1,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,3,1
0,0,0,0,0,0,0,0,0,2,0
3,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,1,0
105,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,3,0
17,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,4,0
7,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,1
6,0,0,0,0,0,0,0,0,4,1
11,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,2,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,1,0,0,0,0,1
2,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
17,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,3,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
35,0,0,0,0,0,0,0,0,1,0
38,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,10,0
1,0,0,0,0,0,0,0,0,1,1
11,0,0,0,0,0,0,0,0,1,0
131,0,0,0,0,0,0,0,0,7,0
4,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,1
5,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,1
5,0,0,0,0,0,0,0,0,2,0
1,0,0,0,0,0,0,0,0,2,0
26,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1
12,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,2,0
2,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,2,0,1,0,0,1
1,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,1,0,0,0,0,1
3,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,0,0,1,0
20,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,1,0
21,0,0,0,0,0,0,0,0,1,0
104,0,0,0,0,0,4,0,0,0,1
20,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,0,0,2,0
1,0,0,0,0,0,0,0,0,1,1
24,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,2,0
5,0,0,0,0,0,0,0,0,1,0
11,2,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,0,0,0,0,3,1
8,0,0,0,0,0,0,0,0,1,0
23,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0,1,1
2,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0,1,0
0,0,0,2,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,2,1
6,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
100,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,1
20,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,2,0,0,0,1
93,2,0,0,0,0,0,0,0,1,1
0,0,0,0,0,1,0,0,0,0,1
71,1,0,0,0,0,0,0,0,2,0
5,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,1
45,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,2,1
136,10,0,0,0,0,1,0,0,0,1
2,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
9,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,0,0,2,0
0,0,0,1,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,2,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,5,0
2,0,0,0,0,0,0,0,0,1,1
32,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,2,0
5,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,1
2,0,0,0,0,1,0,0,0,0,1
196,2,0,0,0,1,0,0,0,0,1
11,0,0,0,0,0,0,0,0,2,0
18,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,1
6,0,0,0,0,2,0,0,0,0,1
124,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,3,0
1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,1
6,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
44,0,0,0,1,0,1,0,0,0,1
15,0,0,0,0,0,0,0,0,1,0
21,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,1
4,0,0,0,0,2,0,0,0,0,1
2,0,0,0,0,0,0,0,0,3,1
2,0,0,0,0,0,0,0,0,2,0
5,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,1,0,1
29,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
12,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,2,1
5,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,2,1
49,0,0,0,0,0,0,0,0,0,1
27,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,2,0
2,0,0,0,0,0,0,0,0,1,1
12,0,0,0,0,0,0,2,0,3,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,5,0,0,0,1
10,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
18,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
26,0,0,0,0,0,0,0,0,2,0
9,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,1
6,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,1,0,0,0,1
13,0,0,0,0,0,0,0,0,1,1
40,0,0,0,0,0,0,0,0,8,1
0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
3,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
47,0,0,0,0,0,0,0,0,3,1
3,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,1
71,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,2,0,1
1,0,0,0,0,0,0,0,0,1,0
79,0,0,0,0,0,0,0,0,2,0
10,0,0,0,0,0,0,0,0,1,0
60,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
18,1,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,0
253,1,0,0,0,0,0,0,0,2,1
7,0,0,0,0,0,0,0,0,1,0
23,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,4,1
0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,12,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1
56,0,0,0,0,0,0,0,0,5,1
11,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,0
3,0,0,0,0,0,0,0,0,1,0
53,0,0,0,0,0,0,0,0,1,0
12,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
150,0,0,0,0,0,0,0,0,1,0
92,0,0,0,0,0,1,0,0,0,1
44,1,0,0,0,0,0,1,0,0,1
218,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,4,1
1,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,0,0,2,1
7,0,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,0,3,1
13,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,2,0,0,0,1
7,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,1
8,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,2,1
23,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,2,1
9,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,1,0,0,0,0,1
3,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,1,1
22,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,0,1,0
44,0,0,0,0,0,0,0,0,0,1
15,1,0,0,0,0,0,0,0,2,0
1,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1
15,0,0,0,0,0,0,0,0,2,0
7,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
34,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,2,0
5,0,0,0,0,0,0,0,0,2,0
5,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
8,0,0,0,0,0,0,0,0,1,1
10,0,0,0,0,0,0,0,0,1,1
288,1,1,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,1,2,0,0,1
0,0,0,0,0,0,0,0,0,0,1
8,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,0
4,0,0,0,0,0,0,0,0,1,1
9,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,2,1
10,0,0,0,0,0,0,0,0,2,0
218,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,0,1
49,0,0,0,0,0,0,0,0,1,0
20,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,3,0
65,0,0,0,0,0,0,0,0,4,0
66,0,0,0,0,0,0,0,0,1,1
5,0,0,0,0,0,0,0,0,2,1
8,0,0,0,0,0,0,0,0,2,1
11,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
7,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,3,0,0,0,3,1
5,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,1
14,0,0,0,0,0,0,0,0,1,1
8,0,0,1,0,0,0,0,0,0,1
5,0,0,0,0,0,0,0,0,2,0
21,0,0,0,0,0,0,0,0,1,0
17,0,0,0,0,0,0,0,0,1,0
31,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,1,0,0,0,0,1
4,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
13,0,0,0,0,0,0,0,0,2,0
77,0,0,0,0,0,1,0,0,1,1
3,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,2,0
3,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,1
6,0,0,0,0,0,0,0,0,2,1
5,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,1,0,0,0,1
78,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,1
11,0,0,0,0,0,0,0,0,2,0
6,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,2,0
3,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,1
26,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
13,0,0,1,0,0,0,0,0,0,1
23,0,0,0,0,0,0,0,0,6,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
39,0,0,0,0,0,0,0,0,1,1
19,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,13,0,0,0,1
15,0,0,0,0,0,0,0,0,2,0
8,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1,0,0,0,1
33,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,1
50,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
9,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,1,0,0,0,1
6,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,3,0
2,0,0,0,0,0,0,0,0,3,1
24,0,0,0,0,0,1,0,0,2,1
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,3,0
20,0,0,0,0,0,0,0,0,3,0
8,0,0,0,0,0,0,0,0,1,0
18,2,0,0,0,2,0,0,0,0,1
34,0,0,0,0,0,0,0,0,4,1
0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,1
0,0,0,5,0,0,0,0,0,0,1
6,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,1
12,0,0,0,0,0,1,0,0,0,1
14,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,0
48,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,1
